序號,機關代碼,機關名稱,網站名稱,網址,標章等級,登錄日期,標章狀態
2774,397240100J,高雄市政府勞工局訓練就業中心,高雄市政府勞工局訓練就業中心楠梓就業服務站,http://nanzi.ktec.gov.tw/,A,109/7/3,啟用
2775,0,民間團體,臺北市中正運動中心,http://www.tpejjsports.com.tw/,A,109/7/3,啟用
2776,A25000000E,文化部,文化部北區眷村故事文化光影,https://ntmvc.moc.gov.tw,AA,109/7/3,啟用
2777,A25000000E,文化部,文化部西藏文化藝術節,https://tibetanfestival.moc.gov.tw,AA,109/7/3,啟用
2778,376600000A,嘉義市政府,嘉義市社會福利資訊網,https://socialwelfare.chiayi.gov.tw/,A,109/7/5,啟用
2779,313050000G,經濟部中小企業處,社會創新平台,https://si.taiwan.gov.tw/,AA,109/7/5,啟用
2780,310902000Q,高雄醫學大學,高雄醫學大學,https://www.kmu.edu.tw,A,109/7/7,啟用
2781,387120000J,臺中市政府社會局,臺中市志工媒合平台,https://volunteermatch.taichung.gov.tw/,A,109/7/7,啟用
2782,345040600G,行政院農業委員會林務局屏東林區管理處,行政院農業委員會林務局屏東林區管理處藤枝國家森林遊樂區遊客入園預約系統,https://tj.forest.gov.tw/,AA,109/7/7,啟用
2783,380430000A,桃園市政府法務局,桃園市政府法務局,https://legal.tycg.gov.tw,A,109/7/7,啟用
2784,380290200H,桃園市政府交通事件裁決處,桃園市政府交通事件裁決處全球資訊網,https://traffic-tad.tycg.gov.tw,A,109/7/7,啟用
2785,380230000A,桃園市政府政風處,桃園市政府政風處,https://csed.tycg.gov.tw/,A,109/7/7,啟用
2786,380020100A,桃園市政府孔廟忠烈祠聯合管理所,桃園市政府孔廟忠烈祠聯合管理所,https://confucius.tycg.gov.tw/,A,109/7/7,啟用
2787,380220000A,桃園市政府研究發展考核委員會,桃園市政府研究發展考核委員會,https://rdo.tycg.gov.tw,A,109/7/7,啟用
2788,380210000A,桃園市政府人事處,桃園市政府人事處,https://personnel.tycg.gov.tw/,A,109/7/7,啟用
2789,382140000I,新北市政府衛生局,新北市政府衛生局,https://www.health.ntpc.gov.tw,AA,109/7/8,啟用
2790,0,民間團體,第一金證券金融友善專區,https://www.firstsec.com.tw/Activity/friendly/index.html,A,109/7/8,啟用
2791,382160000A,新北市政府地政局,新北市板橋地政事務所,https://www.banqiao.land.ntpc.gov.tw/,A,109/7/8,啟用
2792,379040000E,臺北市政府教育局,臺北市學校環境教育中心,https://ee.tp.edu.tw,A,109/7/8,啟用
2793,313020000G,經濟部工業局,資訊服務業發展計畫網站,https://www.its.org.tw/,A,109/7/8,啟用
2794,395330000E,臺南市政府文化局,臺南市政府文化局古蹟營運科,http://historic.tainan.gov.tw/,A,109/7/8,啟用
2795,0,民間團體,聯邦銀行友善服務,https://freebank.ubot.com.tw/MBAF/,A,109/7/8,啟用
2796,381000000A,臺北市議會,臺北市議會全球資訊網,http://www.tcc.gov.tw,A,109/7/8,啟用
2797,380030000D,桃園市政府財政局,桃園市政府財政局,http://fb.tycg.gov.tw,A,109/7/8,啟用
2798,376589728Y,新竹市東區陽光國民小學,新竹市陽光國民小學,http://www.ycps.hc.edu.tw,A,109/7/8,啟用
2799,313000000G,經濟部,經濟部全球資訊網,https://www.moea.gov.tw,AA,109/7/9,啟用
2800,382162200A,新北市中和地政事務所,新北市中和地政事務所,https://www.zhonghe.land.ntpc.gov.tw/,A,109/7/9,啟用
2801,331000000A,行政院國軍退除役官兵輔導委員會,職業訓練網,https://eis.vac.gov.tw/,A,109/7/10,啟用
2802,382180000E,新北市政府新聞局,新北市政府參與式預算,https://www.pb.ntpc.gov.tw/,AA,109/7/10,啟用
2803,376602700E,嘉義市政府文化局,舊屋力,http://housepower.chiayi.gov.tw/,A,109/7/10,啟用
2804,380020000A,桃園市政府民政局,桃園市戶政服務網,http://tyhr.tycg.gov.tw/,A,109/7/10,啟用
2805,0,民間團體,富邦人壽-全委帳戶專區,https://invest.fubonlife.com.tw/life/hot,A,109/7/10,啟用
2806,A106Q0000V,國立關山高級工商職業學校,國立關山高級工商職業學校網站,https://www.ksvs.ttct.edu.tw,AAA,109/7/10,啟用
2807,380270000G,桃園市政府農業局,桃園市政府農業局,https://agriculture.tycg.gov.tw,A,109/7/10,啟用
2808,A25000200E,國立臺灣歷史博物館,校園生活記憶庫,https://school.nmth.gov.tw/,AA,109/7/13,啟用
2809,0,民間團體,大理資訊股份有限公司,http://www.maxense.com.tw/,AAA,109/7/13,啟用
2810,313050000G,經濟部中小企業處,中小企業輔導資源網,https://www.smeservice.org.tw,AA,109/7/13,啟用
2811,397150000I,高雄市政府環境保護局,高雄市政府環境保護局全球資訊網,https://ksepb.kcg.gov.tw/,AA,109/7/14,啟用
2812,313200000G,經濟部水利署,水利署中文版全球資訊網,https://www.wra.gov.tw/,AA,109/7/14,啟用
2813,395600000A,臺南市麻豆區公所,臺南市麻豆區公所,https://madou.tainan.gov.tw,AA,109/7/15,啟用
2814,376589739Y,新竹市東區關東國民小學,新竹市東區關東國民小學網站,https://www.ktps.hc.edu.tw,AA,109/7/15,啟用
2815,A11046200F,法務部矯正署高雄戒治所,法務部矯正署高雄戒治所,https://www.ksb.moj.gov.tw/,A,109/7/15,啟用
2816,313020000G,經濟部工業局,TIPS台灣智慧財產管理制度網站,https://www.tips.org.tw,AA,109/7/15,啟用
2817,355000000I,行政院環境保護署,行政院環境保護署首長信箱,https://epamail.epa.gov.tw,AA,109/7/15,啟用
2818,382040000E,新北市政府教育局,新北市國際教育資訊網,https://www.international-education.ntpc.edu.tw,A,109/7/15,啟用
2819,397144700I,高雄市湖內區衛生所,高雄市湖內區衛生所網站,https://hun.kcg.gov.tw/,A,109/7/15,啟用
2820,A41010000A,國家發展委員會檔案管理局,國家發展委員會檔案管理局第七屆電子檔案管理技術國際研討會,https://icermt.archives.gov.tw/home,AA,109/7/16,啟用
2821,382220000A,新北市政府研究發展考核委員會,新北市政府公務出國報告資訊網,https://www.rova.ntpc.gov.tw/,AA,109/7/16,啟用
2822,379590000E,臺北市政府文化局,台北二二八紀念館,https://228memorialmuseum.gov.taipei/,A,109/7/16,啟用
2823,382180000E,新北市政府新聞局,新北市政府新聞局網站,https://www.info.ntpc.gov.tw/,AA,109/7/16,啟用
2824,201000000A,中央研究院,中央研究院資訊業務諮議委員會,https://itsab.sinica.edu.tw/,AA,109/7/16,啟用
2825,313020000G,經濟部工業局,臺灣產學策進會-放視大賞,https://dcaward-vgw.org.tw/,A,109/7/17,啟用
2826,0,民間團體,加斌有限公司,http://www.cabindesigntaipei.com/,A,109/7/17,啟用
2827,345040400G,行政院農業委員會林務局南投林區管理處,天池山莊,https://tconline.forest.gov.tw/,A,109/7/17,啟用
2828,313020000G,經濟部工業局,經濟部工業局石化產業高值化推動專案,https://www.pipo.org.tw ,A,109/7/20,啟用
2829,376476700A ,彰化縣埔心鄉公所,彰化縣埔心鄉生命紀念園區,https://life.puxin.gov.tw/,AA,109/7/21,啟用
2830,313020000G,經濟部工業局,經濟部工業局 知識管理整合服務資訊網,https://km.ekm.org.tw/KMPP2016/Web/,AA,109/7/21,啟用
2831,0,民間團體,大昌證券 金融友善服務專區,http://friendly.dcn.com.tw/index.htm,A,109/7/21,啟用
2832,387400000M,臺中捷運股份有限公司,臺中捷運股份有限公司全球資訊網,https://www.tmrt.com.tw,A,109/7/21,啟用
2833,301010200C,內政部警政署刑事警察局,「禁止酷刑及其他殘忍不人道或有辱人格之待遇或處罰公約」網站(中文版),https://cat.cib.gov.tw,A,109/7/21,啟用
2834,397020200A,高雄市兵役處,高雄市軍人忠靈祠網站,https://scok.kcg.gov.tw/,AA,109/7/22,啟用
2835,387120000J,臺中市政府社會局,臺中市政府社會局公益慈善平台,https://donate.taichung.gov.tw/ ,AA,109/7/22,啟用
2836,376445400A,新竹縣竹東鎮公所,新竹縣竹東鎮公所,https://www.hcctt.gov.tw/,AA,109/7/22,啟用
2837,376589729Y,新竹市香山區頂埔國民小學,新竹市香山區頂埔國民小學,https://www.dpps.hc.edu.tw/,AA,109/7/23,啟用
2838,300000000A,行政院,行政院全球資訊網英文網,https://english.ey.gov.tw/,A,109/7/23,啟用
2839,382061100X,新北市立桃子腳國民中小學,新北市立桃子腳國民中小學,https://www.tykjh.ntpc.edu.tw,AA,109/7/23,啟用
2840,379020000A,臺北市政府民政局,臺北市政府民政局 Lin An Tai Historical House,https://english.linantai.taipei/,A,109/7/23,啟用
2841,345040800G,行政院農業委員會林務局花蓮林區管理處,行政院農業委員會林務局花蓮林區管理處全球資訊網,https://hualien.forest.gov.tw/,AA,109/7/23,啟用
2842,379020000A,臺北市政府民政局,臺北市政府民政局 臺北市政府公民提案參與式預算資訊平台,https://pb.taipei,A,109/7/23,啟用
2843,379590500E,臺北市中山堂管理所,臺北市中山堂藝文資料庫,https://www.zsh2.gov.taipei,AA,109/7/23,啟用
2844,383040000E,高雄市政府教育局,新興科技區域推廣中心,http://fun.hcvs.kh.edu.tw/,A,109/7/24,啟用
2845,397240100J,高雄市政府勞工局訓練就業中心,高雄市政府勞工局訓練就業中心,https://www.ktec.gov.tw,AA,109/7/24,啟用
2846,337000000G,行政院原子能委員會,行政院原子能委員會,https://www.aec.gov.tw,AA,109/7/24,啟用
2847,0,民間團體,兆豐國際商業銀行網站,https://www.megabank.com.tw/ ,AA,109/7/24,啟用
2848,A09080000E,國立科學工藝博物館,國立科學工藝博物館全球資訊網,https://www.nstm.gov.tw,AA,109/7/24,啟用
2849,379040000E,臺北市政府教育局,正體字主題網,https://www.doe.gov.taipei/TraditionalChinese/,A,109/7/24,啟用
2850,379130300C,臺北市政府警察局交通警察大隊,臺北市政府警察局交通警察大隊違規車輛拖吊查詢,https://traffic.tcpd.gov.tw/#/,AA,109/7/28,啟用
2851,397030500D,高雄市稅捐稽徵處,高雄市稅捐稽徵處移轉流程e點通,https://web2.kctax.gov.tw/etransfer/index.html,A,109/7/28,啟用
2852,A17030000J,勞動部勞動基金運用局,勞動部勞動基金運用局全球資訊網,https://www.blf.gov.tw ,AA,109/7/28,啟用
2853,380020000A,桃園市政府民政局,桃園市殯葬資訊服務網,https://funeral.tycg.gov.tw/infosite,AA,109/7/28,啟用
2854,313020000G,經濟部工業局,台灣循環材料展示館,https://www.cmvm.org.tw/,A,109/7/28,啟用
2855,345040700G,行政院農業委員會林務局臺東林區管理處,行政院農業委員會林務局臺東林區管理處全球資訊網,https://taitung.forest.gov.tw/,AA,109/7/29,啟用
2856,0,民間團體,天主教輔仁大學附設醫院形象網站,https://www.hospital.fju.edu.tw/,A,109/7/29,啟用
2857,395300000H,臺南市政府觀光旅遊局,臺南市政府觀光旅遊局廟宇觀光導覽資料庫,https://www.tainan-temple-tour.net,A,109/7/29,啟用
2858,379042000E,臺北市青少年發展處,臺北市青少年發展處臺北市青少年活動資訊平臺,https://www.tyai.doe.gov.taipei,A,109/7/30,啟用
2859,309250000Q,國立臺灣師範大學,高級中等以下學校體育班資料系統,https://peclass.perdc.ntnu.edu.tw/,AA,109/7/30,啟用
2860,A47010000C,海洋委員會海巡署,海洋委員會海巡署全球資訊網,https://www.cga.gov.tw/GipOpen/wSite/mp?mp=999,AA,109/7/30,啟用
2861,A09120000E,國立臺灣圖書館,國立臺灣圖書館入口網,https://www.ntl.edu.tw/,AA,109/7/30,啟用
2862,395000300A,臺南市政府智慧發展中心,臺南市政府性別主流化專區,https://ge.tainan.gov.tw,AA,109/7/30,啟用
2863,A25000000E,文化部,文化部所屬國家人權博物館不義遺址網站,https://hsi.nhrm.gov.tw,AA,109/7/31,啟用
2864,376580000A,新竹市政府,新竹市親子館報名網站,https://wpcc.hccg.gov.tw/,A,109/7/31,啟用
2865,A25000000E,文化部,文化部補助網站新竹市地方知識庫寶藏,https://hccg.culture.tw,AA,109/7/31,啟用
2866,0,民間團體,台中銀行簡便個人網路銀行,https://ibank.tcbbank.com.tw/SIB/,A,109/8/3,啟用
2867,0,民間團體,文圖雲建站,https://cloud.wentu.tw,AAA,109/8/4,啟用
2868,310901700Q,實踐大學,實踐大學高雄校區,https://www.kh.usc.edu.tw,AA,109/8/4,啟用
2869,0,民間團體,台灣人壽,https://accessibility.taiwanlife.com,A,109/8/5,啟用
2870,0,民間團體,樂天國際商業銀行友善銀行,https://accessibility.rakuten-bank.com.tw/IGNOT0001/010,AA,109/8/5,啟用
2871,397220100A,高雄市政府資訊中心,高雄市政府全球資訊網,https://www.kcg.gov.tw/,A,109/8/5,啟用
2872,379130300C,臺北市政府警察局交通警察大隊,臺北市政府警察局交通警察大隊交通違規便民服務網,https://smsweb.tcpd.gov.tw/NEWSmsWeb/#/,AA,109/8/5,啟用
2873,382350000A,新北市政府客家事務局,新北市政府客家事務局新北市客家文化園區,https://www.hakka.ntpc.gov.tw,AA,109/8/5,啟用
2874,382162100A,新北市三重地政事務所,新北市三重地政事務所,https://www.sanchong.land.ntpc.gov.tw/,A,109/8/5,啟用
2875,382162500A,新北市樹林地政事務所,新北市樹林地政事務所,https://www.shulin.land.ntpc.gov.tw/,A,109/8/6,啟用
2876,379590000E,臺北市政府文化局,老房子文化活動,http://oldhouse.taipei,AA,109/8/6,啟用
2877,379570000A,臺北市政府消防局,臺北市政府消防局防災科學教育館網站,https://fsm.119.gov.taipei/,AA,109/8/7,啟用
2878,0,民間團體,桃園市蘆竹國民運動中心,http://lzsports.com.tw,A,109/8/7,啟用
2879,376589756Y,新竹市東區關埔國民小學,新竹市東區關埔國民小學校網,https://www.gpps.hc.edu.tw/,AA,109/8/7,啟用
2880,315081000H,交通部觀光局馬祖國家風景區管理處,交通部觀光局馬祖國家風景區觀光資訊網,https://www.matsu-nsa.gov.tw/,AA,109/8/7,啟用
2881,387140100I,臺中市食品藥物安全處,食品藥物安全教育網,https://fds-edu.health.taichung.gov.tw/,AA,109/8/7,啟用
2882,382162700A,新北市汐止地政事務所,新北市汐止地政事務所,https://www.xizhi.land.ntpc.gov.tw/,A,109/8/7,啟用
2883,301021500G,國家自然公園管理處,國家自然公園管理處壽山國家自然公園網,https://nnp.cpami.gov.tw/,AA,109/8/10,啟用
2884,379590000E,臺北市政府文化局,臺灣新文化運動紀念館,https://tncmmm.gov.taipei/,A,109/8/11,啟用
2885,397027000A,高雄市前鎮戶政事務所,高雄市前鎮戶政事務所,https://chience-house.kcg.gov.tw,AA,109/8/11,啟用
2886,A17020000J,勞動部勞動力發展署,勞動部勞動力發展署身心障礙者職業重建服務專業人員管理應用系統,https://vrs2.wda.gov.tw/eVRS,A,109/8/11,啟用
2887,379670000G,臺北市政府產業發展局,臺北市政府產業發展局臺北市農業主題網,https://www.recreational-agriculture.taipei/,A,109/8/11,啟用
2888,387020000A,臺中市政府民政局,臺中安家樂,https://milicare.taichung.gov.tw/,A,109/8/12,啟用
2889,382150000I,新北市政府環境保護局,新北市垃圾收運資訊查詢網,https://crd-rubbish.epd.ntpc.gov.tw/dispPageBox/Ntpcepd/NtpHp2018.aspx?ddsPageID=HOME,AA,109/8/13,啟用
2890,0,民間團體,微源科技有限公司官方網站,https://www.weiyuan.com.tw/,AA,109/8/13,啟用
2891,395142400I,臺南市安平區衛生所,台南市安平區衛生所,https://tncanping.tainan.gov.tw/Default.aspx,AA,109/8/13,啟用
2892,397026400A,高雄市鼓山戶政事務所,高雄市鼓山戶政事務所,https://gushan-house.kcg.gov.tw/,AA,109/8/13,啟用
2893,355030000I,行政院環境保護署毒物及化學物質局,行政院環境保護署毒物及化學物質局全球資訊網,https://www.tcsb.gov.tw/,AA,109/8/13,啟用
2894,379590000E,臺北市政府文化局,北投溫泉博物館官方網站,https://hotspringmuseum.taipei/,A,109/8/13,啟用
2895,315081700H,交通部觀光局西拉雅國家風景區管理處,西拉雅國家風景區管理處觀光資訊網,https://www.siraya-nsa.gov.tw,AA,109/8/14,啟用
2896,379530000H,臺北市政府交通局,臺北市交通資訊無障礙網,http://atis.taipei.gov.tw,AA,109/8/14,啟用
2897,A25000100E,國立臺灣交響樂團,國立臺灣交響樂團,https://www.ntso.gov.tw,AA,109/8/14,啟用
2898,397400000I,高雄市政府毒品防制局,高雄市政府毒品防制局,https://dsacp.kcg.gov.tw/,A,109/8/14,啟用
2899,305850100P,三軍總醫院,三軍總醫院,https://www.tsgh.ndmctsgh.edu.tw,AA,109/8/14,啟用
2900,382150000I,新北市政府環境保護局,新北市政府環境保護局-低碳共乘網,https://carpool.ntpc.gov.tw/,AA,109/8/14,啟用
2901,397180000E,高雄市政府新聞局,高雄市政府新聞局,https://kcginfo.kcg.gov.tw,AA,109/8/17,啟用
2902,376580000A,新竹市政府,新竹市婦女館,https://wpcw.hccg.gov.tw/,A,109/8/17,啟用
2903,313020000G,經濟部工業局,經濟部工業局產業節能減碳資訊網,http://ghg.tgpf.org.tw/,A,109/8/18,啟用
2904,395320000A,臺南市政府消防局,臺南市政府消防局防災教育館/消防史料館,https://dper.tncfd.gov.tw/,AA,109/8/19,啟用
2905,0,民間團體,南山人壽金融友善服務專區,https://accessibility.nanshanlife.com.tw/,AA,109/8/19,啟用
2906,345040000G,行政院農業委員會林務局,行政院農業委員會林務局Hidden treasure of asia,https://treasure.forest.gov.tw/,AA,109/8/20,啟用
2907,313020000G,經濟部工業局,地區產業整合發展計畫,https://www.srido.org.tw,AA,109/8/20,啟用
2908,A25000000E,文化部,文化部補助網站中央社遷台黃金十年,https://cnaphoto.culture.tw,AA,109/8/20,啟用
2909,A25080000E,國立臺灣工藝研究發展中心,國立臺灣工藝研究發展中心全球資訊網,https://www.ntcri.gov.tw,AA,109/8/20,啟用
2910,0,民間團體,光復市場,http://guangfumarket.com.tw/,A,109/8/21,啟用
2911,380240200J,桃園市政府勞動檢查處,桃園市政府勞動檢查處,https://oli.tycg.gov.tw/,A,109/8/21,啟用
2912,376440300I,新竹縣衛生局,新竹縣政府毒品危害防制中心,https://antidrug.hcshb.gov.tw/,A,109/8/24,啟用
2913,376545100A,臺東縣臺東市公所,臺東市公所殯葬服務網,https://mso.taitungcity.gov.tw/,AA,109/8/25,啟用
2914,376536451J,屏東縣竹田鄉殯葬管理所,竹田鄉公所殯葬管理所,https://mso.jutian.gov.tw/,AA,109/8/25,啟用
2915,379064700X,臺北市立北投國民中學,臺北市立北投國民中學,http://www.ptjh.tp.edu.tw/,AA,109/8/25,啟用
2916,0,民間團體,南捷派報官方網站,https://南捷派報.com,A,109/8/25,啟用
2917,376546000A,臺東縣池上鄉公所,臺東縣池上鄉公所官方網站,https://www.cs.gov.tw/,A,109/8/25,啟用
2918,309250000Q,國立臺灣師範大學,國立臺灣師範大學師資生潛能測驗系統服務網,https://taa.ntnu.edu.tw,A,109/8/25,啟用
2919,379067500X,臺北市立金華國民中學,臺北市立金華國民中學,http://www.chwjh.tp.edu.tw/,AA,109/8/26,啟用
2920,201000000A,中央研究院,中央研究院資訊服務處網站,https://its.sinica.edu.tw/,AA,109/8/26,啟用
2921,307740000K,臺灣菸酒股份有限公司,臺灣菸酒股份有限公司生技事業部網站,https://biotech.ttl.com.tw/,AA,109/8/26,啟用
2922,A095B0000Q,國立中正大學,國立中正大學,https://www.ccu.edu.tw,AA,109/8/26,啟用
2923,380140000I,桃園市政府衛生局,桃園市政府衛生局,https://dph.tycg.gov.tw/,AA,109/8/26,啟用
2924,380260000D,桃園市政府地方稅務局,桃園市政府地方稅務局,https://tytax.tycg.gov.tw/,AA,109/8/26,啟用
2925,376481900C,南投縣政府消防局,南投縣政府消防局,https://www.ntfd.gov.tw/,AA,109/8/27,啟用
